timestep,reward,forward_vel,torso_z,ctrl_cost,alive_bonus,fall_penalty
318,-0.03021451085805893,-10.062731707962074,0.22487564105090213,0.0035449693,5.0,0.0
319,-0.028328970074653625,-9.739434950079662,0.2249676763233236,0.00370094,5.0,0.0
320,-0.029507149010896683,-9.929372873368523,0.22504603712016122,0.00400499,5.0,0.0
321,-0.03839266672730446,-11.406003206800698,0.22520560130400374,0.004264375,5.0,0.0
322,-0.03859596326947212,-11.434121878196477,0.2253794352033938,0.0018344265,5.0,0.0
323,-0.036828864365816116,-11.12958288519366,0.22554824315402458,0.004338627,5.0,0.0
324,-0.03532416373491287,-10.8728692783133,0.22568422731775128,0.0038941428,5.0,0.0
325,-0.034293245524168015,-10.696391949835903,0.2257805590335684,0.003037244,5.0,0.0
326,-0.033175643533468246,-10.506844842902934,0.22583787928729657,0.001746755,5.0,0.0
327,-0.03191709145903587,-10.291504839352733,0.22585606086623067,0.0037427717,5.0,0.0
328,-0.03244953230023384,-10.378188307737089,0.2258349643223213,0.0015251555,5.0,0.0
329,-0.03381557762622833,-10.600188628408171,0.22577476855430076,0.0026061302,5.0,0.0
330,-0.03402502089738846,-10.631564622257855,0.22568045944049686,0.0031936325,5.0,0.0
331,-0.03733258321881294,-11.177205491431875,0.22557529299584678,0.0031213206,5.0,0.0
332,-0.03617333620786667,-10.984550576409653,0.2254541834390855,0.0025535873,5.0,0.0
333,-0.03260458633303642,-10.393005102911422,0.22529928022306425,0.0029377614,5.0,0.0
334,-0.03300866857171059,-10.458923100799657,0.22513753222864796,0.0041177496,5.0,0.0
335,-0.03217969462275505,-10.325314726764077,0.2249923393409447,0.0014528886,5.0,0.0
336,-0.03359532356262207,-10.562333048975406,0.22487680065664406,0.000505976,5.0,0.0
337,-0.032395437359809875,-10.36506861158428,0.22478224140645958,0.0015055903,5.0,0.0
338,-0.03503863885998726,-10.803566666441705,0.22474326113876064,0.0043531703,5.0,0.0
339,-0.03864080086350441,-11.406467143636927,0.22476296900535248,0.003421967,5.0,0.0
340,-0.038550764322280884,-11.398158005834054,0.22482731203103026,0.0027268461,5.0,0.0
341,-0.035585954785346985,-10.912879493547118,0.22487757493332614,0.002135145,5.0,0.0
342,-0.03829975053668022,-11.370088403001281,0.2249761460503526,0.003964891,5.0,0.0
343,-0.03699077293276787,-11.160758422163992,0.22509650533762532,0.004144451,5.0,0.0
344,-0.03360563889145851,-10.605569267251296,0.2251913530809076,0.00391108,5.0,0.0
345,-0.03279182314872742,-10.478842789525673,0.2252506177230847,0.0041349577,5.0,0.0
346,-0.034157831221818924,-10.720276591691045,0.22529602147879352,0.0017098035,5.0,0.0
347,-0.03358430787920952,-10.634523971150616,0.2253023486820889,0.0026598412,5.0,0.0
348,-0.033222496509552,-10.585987535432963,0.2253009914631415,0.0024413506,5.0,0.0
349,-0.0313262939453125,-10.279242979492533,0.2253099170702778,0.0022460392,5.0,0.0
350,-0.027873363345861435,-9.707411159465794,0.22530186842878366,0.0031974083,5.0,0.0
351,-0.02634304016828537,-9.460581910637972,0.22525875005156626,0.0025553976,5.0,0.0
352,-0.028927654027938843,-9.91233646918002,0.22518950704071242,0.0015512491,5.0,0.0
353,-0.02830074355006218,-9.8167987733936,0.22511436258405845,0.0037483408,5.0,0.0
354,-0.02695843018591404,-9.602866581295181,0.22500738005413826,0.002078338,5.0,0.0
355,-0.027155429124832153,-9.64855269278606,0.22488247627463515,0.0036898262,5.0,0.0
356,-0.027380837127566338,-9.7030897964436,0.2247725065199451,0.0020462738,5.0,0.0
357,-0.03103022277355194,-10.345968888327656,0.2247170799426283,0.003133601,5.0,0.0
358,-0.02825254574418068,-9.883269557304542,0.2247140879704878,0.0028925524,5.0,0.0
359,-0.02968597412109375,-10.148850584716868,0.22473105472684443,0.0025050917,5.0,0.0
360,-0.02772660180926323,-9.824276572884504,0.22478771515691978,0.003721803,5.0,0.0
361,-0.029717938974499702,-10.190785958558678,0.22485071484749422,0.002388332,5.0,0.0
362,-0.0273347906768322,-9.790452854571782,0.22489405444419935,0.003687465,5.0,0.0
363,-0.026765739545226097,-9.708659593891683,0.2249337428754696,0.003169876,5.0,0.0
364,-0.023928847163915634,-9.225776024834701,0.22499985354747581,0.0026069542,5.0,0.0
365,-0.024240663275122643,-9.296547839546689,0.22506744170099013,0.0034274808,5.0,0.0
366,-0.025418492034077644,-9.524293107180618,0.22514529659715404,0.002270249,5.0,0.0
367,-0.024855751544237137,-9.441299245571601,0.22519339259838028,0.002649482,5.0,0.0
368,-0.022722646594047546,-9.074891691328215,0.2252115409957455,0.00402123,5.0,0.0
369,-0.020666344091296196,-8.722762534216656,0.22523902515645933,0.002071448,5.0,0.0
370,-0.022726478055119514,-9.111546795362736,0.22529342937326954,0.001385386,5.0,0.0
371,-0.022459257394075394,-9.080635918866896,0.22536093697543236,0.00075192266,5.0,0.0
372,-0.02116493694484234,-8.860569634513114,0.2254261707949816,0.0016379756,5.0,0.0
373,-0.022532498463988304,-9.126830479772376,0.2254564069370261,0.002215501,5.0,0.0
374,-0.022164130583405495,-9.075688570513163,0.22544753175204665,0.0030573283,5.0,0.0
375,-0.02301497757434845,-9.24928267919652,0.2254067515813488,0.0041268496,5.0,0.0
376,-0.023193953558802605,-9.300411725388178,0.22535808824384546,0.0045263856,5.0,0.0
377,-0.022268345579504967,-9.147637720415686,0.22535279769598235,0.0034063563,5.0,0.0
378,-0.023572610691189766,-9.40948407719116,0.22533267294337023,0.0038679969,5.0,0.0
379,-0.024394074454903603,-9.58610797077925,0.2252903495566834,0.0011378069,5.0,0.0
380,-0.023172423243522644,-9.373761632743786,0.22525064642811,0.003046781,5.0,0.0
381,-0.024897582828998566,-9.721877302698752,0.22518511565640134,0.0017623077,5.0,0.0
