timestep,reward,forward_vel,torso_z,ctrl_cost,alive_bonus,fall_penalty
1,-1.994911551475525,,,,,
2,-0.13920482993125916,,,,,
3,-1.4053579568862915,,,,,
4,-0.55096834897995,,,,,
5,-0.545539915561676,,,,,
6,-1.373146414756775,,,,,
7,-0.7168762683868408,,,,,
8,-0.7190683484077454,,,,,
9,-0.5454557538032532,,,,,
10,0.7775209546089172,,,,,
11,-1.1634849309921265,,,,,
12,-1.2437567710876465,,,,,
13,-0.9114470481872559,,,,,
14,-1.7319835424423218,,,,,
15,-2.1692237854003906,,,,,
16,-2.0569980144500732,,,,,
17,-1.2001681327819824,,,,,
18,-0.813651442527771,,,,,
19,-0.4470824897289276,,,,,
20,-0.7186551094055176,,,,,
21,-1.13827383518219,,,,,
22,-0.6803428530693054,,,,,
23,-1.5486868619918823,,,,,
24,0.4818933308124542,,,,,
25,-0.5334941744804382,,,,,
26,-0.14138461649417877,,,,,
27,-1.150747299194336,,,,,
28,-1.0616308450698853,,,,,
29,-0.6876904964447021,,,,,
30,-0.9836046695709229,,,,,
31,-2.318601369857788,,,,,
32,-0.7157173752784729,,,,,
33,-0.41659292578697205,,,,,
34,-2.049501895904541,,,,,
35,-1.1207034587860107,,,,,
36,-0.3953517973423004,,,,,
37,-1.8308300971984863,,,,,
38,-0.5253756046295166,,,,,
39,-0.539017379283905,,,,,
40,-0.32671013474464417,,,,,
41,-0.39010319113731384,,,,,
42,0.8595632910728455,,,,,
43,1.028210997581482,,,,,
44,1.2193197011947632,,,,,
45,1.0325180292129517,,,,,
46,0.0878499448299408,,,,,
47,1.051615834236145,,,,,
48,0.804641604423523,,,,,
49,1.7868289947509766,,,,,
50,-0.42126700282096863,,,,,
51,0.36490052938461304,,,,,
52,0.35890454053878784,,,,,
53,-1.4742084741592407,,,,,
54,-0.4087435007095337,,,,,
55,-0.9735777974128723,,,,,
56,-1.9312669038772583,,,,,
57,0.004999707452952862,,,,,
58,-1.0873740911483765,,,,,
59,-0.21328787505626678,,,,,
60,-1.551337480545044,,,,,
61,-0.5235260725021362,,,,,
62,0.5132994651794434,,,,,
63,-1.309868335723877,,,,,
64,0.5311431288719177,,,,,
65,-1.916476845741272,,,,,
66,-1.8412854671478271,,,,,
67,-1.7284362316131592,,,,,
68,-2.0507705211639404,,,,,
69,-0.8924280405044556,,,,,
70,-1.6016548871994019,,,,,
71,-1.1879955530166626,,,,,
72,-1.3767859935760498,,,,,
73,-0.581845223903656,,,,,
74,-1.7325142621994019,,,,,
75,-2.6298136711120605,,,,,
76,-3.9051616191864014,,,,,
77,-0.36337316036224365,,,,,
78,-0.4737255573272705,,,,,
79,-1.5235735177993774,,,,,
80,-0.8827913403511047,,,,,
81,-1.5941256284713745,,,,,
82,-1.4216735363006592,,,,,
83,-2.2185921669006348,,,,,
84,-1.3611860275268555,,,,,
85,-0.6506495475769043,,,,,
86,-1.4987529516220093,,,,,
87,-1.2798875570297241,,,,,
88,0.15443794429302216,,,,,
89,-0.7498030662536621,,,,,
90,-0.4612422287464142,,,,,
91,-1.2769875526428223,,,,,
92,-1.5669549703598022,,,,,
93,-0.7047582268714905,,,,,
94,0.5231570601463318,,,,,
95,-0.2951202690601349,,,,,
96,-1.1217559576034546,,,,,
97,-0.6227619051933289,,,,,
98,0.26784202456474304,,,,,
99,-0.1439773291349411,,,,,
100,-0.7343068718910217,,,,,
101,-2.09027361869812,,,,,
102,-1.1216353178024292,,,,,
103,-1.6372767686843872,,,,,
104,-0.9212099313735962,,,,,
105,-2.1716575622558594,,,,,
106,-2.0797815322875977,,,,,
107,-2.6959853172302246,,,,,
108,-2.382932424545288,,,,,
109,-1.9699982404708862,,,,,
110,0.3668222725391388,,,,,
111,0.4561571478843689,,,,,
112,2.3819191455841064,,,,,
113,-0.26588255167007446,,,,,
114,-0.9563378095626831,,,,,
115,-1.189249873161316,,,,,
116,-1.859062671661377,,,,,
117,-1.9119093418121338,,,,,
118,-0.25562867522239685,,,,,
119,-1.8604843616485596,,,,,
120,-1.0810534954071045,,,,,
121,-1.6819418668746948,,,,,
122,-0.6340344548225403,,,,,
123,-0.04080376401543617,,,,,
124,-1.38341224193573,,,,,
125,-1.0918899774551392,,,,,
126,0.8350507616996765,,,,,
127,1.1515872478485107,,,,,
128,1.8784408569335938,,,,,
129,0.4313201904296875,,,,,
130,-0.3203284740447998,,,,,
131,0.3828374445438385,,,,,
132,-0.08523648977279663,,,,,
133,0.8099944591522217,,,,,
134,-0.014891237020492554,,,,,
135,0.3217824697494507,,,,,
136,-0.9025207161903381,,,,,
137,-0.626817524433136,,,,,
138,-0.5900532007217407,,,,,
139,0.4465053677558899,,,,,
140,-0.4441789984703064,,,,,
141,-0.3014184832572937,,,,,
142,-1.3739960193634033,,,,,
143,-1.3285578489303589,,,,,
144,-2.4712727069854736,,,,,
145,-0.4457550048828125,,,,,
146,-1.1374695301055908,,,,,
147,-0.7082245945930481,,,,,
148,-0.7299341559410095,,,,,
149,-1.1827679872512817,,,,,
150,-1.9011096954345703,,,,,
151,-1.2415262460708618,,,,,
152,-0.17405574023723602,,,,,
153,-0.24065428972244263,,,,,
154,-0.273541122674942,,,,,
155,-0.26983699202537537,,,,,
156,-0.5891163945198059,,,,,
157,-0.7041112780570984,,,,,
158,-0.48052486777305603,,,,,
159,-0.07690887153148651,,,,,
160,-0.811858594417572,,,,,
161,-0.9178381562232971,,,,,
162,-1.2530866861343384,,,,,
163,-2.1853187084198,,,,,
164,-0.6496312618255615,,,,,
165,-0.06316331773996353,,,,,
166,-1.210556149482727,,,,,
167,-0.7015576362609863,,,,,
168,-2.3805458545684814,,,,,
169,-1.5214436054229736,,,,,
170,-2.07027268409729,,,,,
171,-2.111794948577881,,,,,
172,-2.477416515350342,,,,,
173,-1.994141936302185,,,,,
174,-2.4487078189849854,,,,,
175,-2.1330316066741943,,,,,
176,-1.4707894325256348,,,,,
177,-1.3382543325424194,,,,,
178,-1.7093223333358765,,,,,
179,-2.9571807384490967,,,,,
180,-1.8602668046951294,,,,,
181,-0.4284197688102722,,,,,
182,-1.8579472303390503,,,,,
183,-0.9285310506820679,,,,,
184,-0.8871304988861084,,,,,
185,-1.6591521501541138,,,,,
186,-0.8323462605476379,,,,,
187,-1.1200621128082275,,,,,
188,-2.0228891372680664,,,,,
189,-3.2346034049987793,,,,,
190,-1.8315157890319824,,,,,
191,-2.2999234199523926,,,,,
192,-1.4216070175170898,,,,,
193,-0.5257999300956726,,,,,
194,-1.3729528188705444,,,,,
195,-2.0202744007110596,,,,,
196,-1.0457110404968262,,,,,
197,-1.6663076877593994,,,,,
198,-1.9129197597503662,,,,,
199,-3.019939422607422,,,,,
200,-2.3867201805114746,,,,,
201,-1.6071832180023193,,,,,
202,-2.0242600440979004,,,,,
203,-2.0410425662994385,,,,,
204,-2.1306965351104736,,,,,
205,-2.7923741340637207,,,,,
206,-1.3390827178955078,,,,,
207,-1.9812607765197754,,,,,
208,-3.041581392288208,,,,,
209,-2.612482786178589,,,,,
210,-3.8443245887756348,,,,,
211,-2.9612812995910645,,,,,
212,-3.582292318344116,,,,,
213,-2.3933589458465576,,,,,
214,-2.1728923320770264,,,,,
215,-2.3256747722625732,,,,,
216,-2.300253391265869,,,,,
217,-2.40747332572937,,,,,
218,-0.9413888454437256,,,,,
219,-1.4985390901565552,,,,,
220,-2.053253650665283,,,,,
221,-2.8217761516571045,,,,,
222,-1.664616584777832,,,,,
223,-0.6773732304573059,,,,,
224,0.013179142028093338,,,,,
225,-0.8792091608047485,,,,,
226,-1.3708627223968506,,,,,
227,-1.0540090799331665,,,,,
228,-1.3975695371627808,,,,,
229,-0.9683437347412109,,,,,
230,-1.2279001474380493,,,,,
231,-1.2052956819534302,,,,,
232,-2.401458740234375,,,,,
233,-1.3878672122955322,,,,,
234,-1.113141655921936,,,,,
235,-0.821937620639801,,,,,
236,-0.7518562078475952,,,,,
237,0.6707130670547485,,,,,
238,0.04057503119111061,,,,,
239,-0.20134760439395905,,,,,
240,0.12235097587108612,,,,,
241,-1.2003204822540283,,,,,
242,-2.0600435733795166,,,,,
243,-1.5062532424926758,,,,,
244,-1.7870116233825684,,,,,
245,-1.8935339450836182,,,,,
246,-1.422550916671753,,,,,
247,-1.678098440170288,,,,,
248,-1.4824851751327515,,,,,
249,-1.3107473850250244,,,,,
250,-1.5455145835876465,,,,,
251,-0.23113904893398285,,,,,
252,-1.4728587865829468,,,,,
253,-0.9592050909996033,,,,,
254,-0.46932804584503174,,,,,
255,-2.324096441268921,,,,,
256,-1.6823644638061523,,,,,
257,-0.793255627155304,,,,,
258,-0.8107635974884033,,,,,
259,-1.5222105979919434,,,,,
260,-2.724478006362915,,,,,
261,-1.5169718265533447,,,,,
262,-2.4210119247436523,,,,,
263,0.4737341105937958,,,,,
264,-0.006938617676496506,,,,,
265,-0.019652241840958595,,,,,
266,-0.9458351731300354,,,,,
267,-0.3903850018978119,,,,,
268,-0.8688980340957642,,,,,
269,-0.5492932200431824,,,,,
270,-0.8839353919029236,,,,,
271,-0.6306416392326355,,,,,
272,0.19992367923259735,,,,,
273,-0.7354549169540405,,,,,
274,-0.11246709525585175,,,,,
275,-0.1080837994813919,,,,,
276,-1.1797078847885132,,,,,
277,-0.4319198429584503,,,,,
278,-1.4160956144332886,,,,,
279,-0.20806090533733368,,,,,
280,-0.6386966109275818,,,,,
281,-0.8989670872688293,,,,,
282,0.11649522185325623,,,,,
283,-1.832497477531433,,,,,
284,-2.2559542655944824,,,,,
285,-1.2254219055175781,,,,,
286,-0.7563161253929138,,,,,
287,-0.9608626961708069,,,,,
288,0.12471407651901245,,,,,
289,-1.240028977394104,,,,,
290,-1.8164856433868408,,,,,
291,-1.3977891206741333,,,,,
292,-2.269758462905884,,,,,
293,-1.598806381225586,,,,,
294,-2.861665964126587,,,,,
295,-0.3285892605781555,,,,,
296,-2.0733067989349365,,,,,
297,-1.0408753156661987,,,,,
298,-1.2933636903762817,,,,,
299,-1.0887579917907715,,,,,
300,-1.663580298423767,,,,,
301,-2.40437650680542,,,,,
302,-1.3312711715698242,,,,,
303,-1.28648841381073,,,,,
304,0.0991152748465538,,,,,
305,-1.6420507431030273,,,,,
306,-1.045617938041687,,,,,
307,-1.2255865335464478,,,,,
308,-0.3997798264026642,,,,,
309,-0.5687277317047119,,,,,
310,-0.6079387664794922,,,,,
311,-0.762010931968689,,,,,
312,-1.4224027395248413,,,,,
313,-2.186185598373413,,,,,
314,-1.233763575553894,,,,,
315,-1.3863707780838013,,,,,
316,-0.3064013421535492,,,,,
317,1.0159265995025635,,,,,
318,-0.8464937806129456,,,,,
319,-0.4011369049549103,,,,,
320,-0.7688761949539185,,,,,
321,-0.7684365510940552,,,,,
322,-1.7734348773956299,,,,,
323,-1.8682007789611816,,,,,
324,-0.5178177356719971,,,,,
325,-1.1063324213027954,,,,,
326,-1.4599473476409912,,,,,
327,-2.686279058456421,,,,,
328,-0.9077016711235046,,,,,
329,-0.28951796889305115,,,,,
330,-1.6094400882720947,,,,,
331,-0.8518990278244019,,,,,
332,-0.47333571314811707,,,,,
333,-0.7214387655258179,,,,,
334,-0.11380037665367126,,,,,
335,-1.3467001914978027,,,,,
336,-2.2352540493011475,,,,,
337,-0.28216353058815,,,,,
338,-0.8275928497314453,,,,,
339,-0.9466332793235779,,,,,
340,-0.9210049510002136,,,,,
341,-1.5859301090240479,,,,,
342,-1.3388768434524536,,,,,
343,-0.9471239447593689,,,,,
344,-1.6228595972061157,,,,,
345,-0.8816190958023071,,,,,
346,-0.9396898150444031,,,,,
347,-1.7765004634857178,,,,,
348,-1.7690303325653076,,,,,
349,-1.6166635751724243,,,,,
350,-1.0497021675109863,,,,,
351,-0.6853266954421997,,,,,
352,-1.2004035711288452,,,,,
353,-1.4243111610412598,,,,,
354,-1.2068449258804321,,,,,
355,-0.6674910187721252,,,,,
356,0.5025816559791565,,,,,
357,-0.4431957006454468,,,,,
358,-0.18485505878925323,,,,,
359,-0.3032006025314331,,,,,
360,-1.3184797763824463,,,,,
361,-1.1240743398666382,,,,,
362,-1.2762454748153687,,,,,
363,-2.1888887882232666,,,,,
364,-1.5905976295471191,,,,,
365,-2.1273746490478516,,,,,
366,-1.2492345571517944,,,,,
367,-0.7804989218711853,,,,,
368,-1.859476089477539,,,,,
369,-1.6323449611663818,,,,,
370,-0.8446335196495056,,,,,
371,-1.1726957559585571,,,,,
372,-1.7432295083999634,,,,,
373,-0.9469594359397888,,,,,
374,-1.920737862586975,,,,,
375,-2.1335575580596924,,,,,
376,-0.37094613909721375,,,,,
377,-2.161402940750122,,,,,
378,-1.7774139642715454,,,,,
379,-1.2011840343475342,,,,,
380,-0.5348690152168274,,,,,
381,-0.662490725517273,,,,,
382,-0.42357301712036133,,,,,
383,-1.0423609018325806,,,,,
384,-0.6775959134101868,,,,,
385,-0.34279564023017883,,,,,
386,-0.9533403515815735,,,,,
387,-1.0820945501327515,,,,,
388,-1.22298002243042,,,,,
389,-1.0122387409210205,,,,,
390,-1.4242416620254517,,,,,
391,-1.2235617637634277,,,,,
392,-2.3834304809570312,,,,,
393,-0.8523988723754883,,,,,
394,-0.751504123210907,,,,,
395,-1.434266209602356,,,,,
396,-1.2179605960845947,,,,,
397,-0.15448446571826935,,,,,
398,-1.6760045289993286,,,,,
399,-0.9032069444656372,,,,,
400,-1.5709946155548096,,,,,
401,-0.8307225704193115,,,,,
402,-1.6807361841201782,,,,,
403,-1.7430918216705322,,,,,
404,-1.9612175226211548,,,,,
405,-1.3867241144180298,,,,,
406,-0.17571315169334412,,,,,
407,-0.9471117258071899,,,,,
408,-1.0415197610855103,,,,,
409,-0.9955957531929016,,,,,
410,-0.5178140997886658,,,,,
411,-0.058072544634342194,,,,,
412,0.3461662232875824,,,,,
413,0.9397125840187073,,,,,
414,0.228982612490654,,,,,
415,-0.7456058859825134,,,,,
416,-0.8992446064949036,,,,,
417,-1.8701105117797852,,,,,
418,-0.5140001773834229,,,,,
419,-0.9420127272605896,,,,,
420,-2.1299149990081787,,,,,
421,-1.797469973564148,,,,,
422,-1.7659120559692383,,,,,
423,-1.7432807683944702,,,,,
424,-2.8371222019195557,,,,,
425,-1.078224539756775,,,,,
426,-1.1946771144866943,,,,,
427,-1.8923763036727905,,,,,
428,-1.5657434463500977,,,,,
429,-1.2277781963348389,,,,,
430,-1.4012600183486938,,,,,
431,-1.0359569787979126,,,,,
432,-0.5794782638549805,,,,,
433,-0.32493942975997925,,,,,
434,-1.326577067375183,,,,,
435,-2.3586506843566895,,,,,
436,-1.3573685884475708,,,,,
437,-0.3420652449131012,,,,,
438,-0.4603402614593506,,,,,
439,-1.1723014116287231,,,,,
440,-1.4057660102844238,,,,,
441,0.47647416591644287,,,,,
442,-0.9217671155929565,,,,,
443,-2.478156089782715,,,,,
444,-0.5432741641998291,,,,,
445,-2.074199914932251,,,,,
446,-0.5537572503089905,,,,,
447,-0.9512892961502075,,,,,
448,-0.7996909618377686,,,,,
449,-1.3472273349761963,,,,,
450,-1.9204148054122925,,,,,
451,-1.250745177268982,,,,,
452,0.13982076942920685,,,,,
453,-1.0970675945281982,,,,,
454,-1.91781485080719,,,,,
455,-1.3427914381027222,,,,,
456,-1.3996179103851318,,,,,
457,-1.5369906425476074,,,,,
458,-1.1699343919754028,,,,,
459,-2.610908269882202,,,,,
460,-1.5551363229751587,,,,,
461,-1.359009027481079,,,,,
462,-1.0555344820022583,,,,,
463,-0.8169142603874207,,,,,
464,-1.0152249336242676,,,,,
465,-1.4707295894622803,,,,,
466,0.7059712409973145,,,,,
467,-0.31950297951698303,,,,,
468,-0.12310786545276642,,,,,
469,-0.9391457438468933,,,,,
470,-1.3485137224197388,,,,,
471,-0.44454461336135864,,,,,
472,-1.784674048423767,,,,,
473,-0.4209086000919342,,,,,
474,0.182450532913208,,,,,
475,-1.0465972423553467,,,,,
476,-0.7376883029937744,,,,,
477,-0.506806492805481,,,,,
478,-0.2151709645986557,,,,,
479,-1.5698434114456177,,,,,
480,-1.5772026777267456,,,,,
481,-0.7226812243461609,,,,,
482,-2.00337815284729,,,,,
483,-0.503779411315918,,,,,
484,-1.6822192668914795,,,,,
485,-1.296553373336792,,,,,
486,-0.7485951781272888,,,,,
487,-1.7581161260604858,,,,,
488,-1.080896258354187,,,,,
489,-0.40754684805870056,,,,,
490,-1.1848758459091187,,,,,
491,-1.2750954627990723,,,,,
492,-1.759090781211853,,,,,
493,-1.9932979345321655,,,,,
494,-0.19247400760650635,,,,,
495,-2.272447109222412,,,,,
496,-0.5999510884284973,,,,,
497,-0.744149923324585,,,,,
498,-0.9371228814125061,,,,,
499,-1.1502619981765747,,,,,
500,-0.11152435094118118,,,,,
501,-0.6654058694839478,,,,,
502,-0.9683794975280762,,,,,
503,-0.31184402108192444,,,,,
504,-1.5173559188842773,,,,,
505,-0.9962615966796875,,,,,
506,-1.3583654165267944,,,,,
507,-0.9812852144241333,,,,,
508,-0.9152231216430664,,,,,
509,-1.26065194606781,,,,,
510,-1.9180693626403809,,,,,
511,-0.9339190125465393,,,,,
512,-1.4602771997451782,,,,,
513,-1.5039715766906738,,,,,
514,-3.04101300239563,,,,,
515,-1.8022003173828125,,,,,
516,-0.25381162762641907,,,,,
517,-1.2663908004760742,,,,,
518,-1.7713449001312256,,,,,
519,-0.8545981645584106,,,,,
520,-2.1618311405181885,,,,,
521,-0.7740699052810669,,,,,
522,-0.9062079191207886,,,,,
523,-1.6779999732971191,,,,,
524,-2.4636828899383545,,,,,
525,-2.03592586517334,,,,,
526,-1.1307545900344849,,,,,
527,-0.18724708259105682,,,,,
528,-1.7236723899841309,,,,,
529,-0.6657851934432983,,,,,
530,-1.5234767198562622,,,,,
531,-2.172377109527588,,,,,
532,-1.0340406894683838,,,,,
533,-2.1494638919830322,,,,,
534,-2.483072519302368,,,,,
535,-0.30218788981437683,,,,,
536,-0.6917065382003784,,,,,
537,-1.3544323444366455,,,,,
538,-0.40922465920448303,,,,,
539,-1.2535899877548218,,,,,
540,0.05392821505665779,,,,,
541,-1.0470671653747559,,,,,
542,-1.8285166025161743,,,,,
543,-1.5175637006759644,,,,,
544,-0.8911622762680054,,,,,
545,-1.910088300704956,,,,,
546,-2.4883599281311035,,,,,
547,-1.6427204608917236,,,,,
548,-0.8686155676841736,,,,,
549,-0.21070042252540588,,,,,
550,-1.1319007873535156,,,,,
551,-0.8630445003509521,,,,,
552,-1.1735957860946655,,,,,
553,-1.1949089765548706,,,,,
554,-1.6553757190704346,,,,,
555,-1.0399668216705322,,,,,
556,0.47697246074676514,,,,,
557,0.6890799403190613,,,,,
558,0.2860856354236603,,,,,
559,-0.17469412088394165,,,,,
560,-0.39463120698928833,,,,,
561,-1.1160600185394287,,,,,
562,-1.120581865310669,,,,,
563,-2.4751341342926025,,,,,
564,-1.1647419929504395,,,,,
565,-0.8325797319412231,,,,,
566,-0.4670776426792145,,,,,
567,-0.6217113733291626,,,,,
568,-1.095628261566162,,,,,
569,-1.0114924907684326,,,,,
570,-1.7870116233825684,,,,,
571,-1.5148710012435913,,,,,
572,-2.236809253692627,,,,,
573,-0.48640817403793335,,,,,
574,-1.5299533605575562,,,,,
575,-0.047480225563049316,,,,,
576,-0.7156938910484314,,,,,
577,-0.9186570048332214,,,,,
578,-1.6993552446365356,,,,,
579,-1.1273335218429565,,,,,
580,-1.3671554327011108,,,,,
581,-1.645901083946228,,,,,
582,-2.9542880058288574,,,,,
583,-1.617946743965149,,,,,
584,-1.110371470451355,,,,,
585,-1.8180360794067383,,,,,
586,-1.984472393989563,,,,,
587,-1.1249704360961914,,,,,
588,-1.2294671535491943,,,,,
589,-0.0028989536222070456,,,,,
590,-0.47348111867904663,,,,,
591,-1.2808451652526855,,,,,
592,-0.2662191390991211,,,,,
593,-0.2314261645078659,,,,,
